,subject,trial,choice,rt,item_value_0,item_value_1,gaze_0,gaze_1
68,1,68,1,1291,5.0,0.0,0.7079783113865221,0.29202168861347794
70,1,70,1,2068,0.0,5.0,0.6160541586073501,0.3839458413926499
72,1,72,0,1482,5.0,5.0,0.6491228070175439,0.3508771929824561
74,1,74,1,1763,0.0,0.0,0.7084515031196824,0.29154849688031764
76,1,76,1,1831,0.0,5.0,0.5179957657021877,0.4820042342978123
78,1,78,1,1709,5.0,5.0,0.6851960210649503,0.3148039789350497
80,1,80,1,1524,0.0,0.0,0.4442257217847769,0.5557742782152231
82,1,82,1,1901,0.0,0.0,0.5176223040504997,0.4823776959495002
84,1,84,1,1977,2.0,0.0,0.4478764478764479,0.5521235521235521
86,1,86,1,4034,2.0,0.0,0.4874371859296482,0.5125628140703518
88,1,88,1,3360,5.0,0.0,0.4273204903677758,0.5726795096322241
90,1,90,0,2633,5.0,0.0,0.6042553191489362,0.3957446808510639
92,1,92,0,1877,2.0,5.0,0.4294736842105264,0.5705263157894737
94,1,94,0,1612,2.0,5.0,0.4581572273879966,0.5418427726120034
96,1,96,0,1411,0.0,5.0,0.42168674698795183,0.5783132530120482
98,1,98,1,1358,0.0,2.0,0.5942562592047128,0.4057437407952872
100,1,100,0,1297,5.0,5.0,0.7535641547861507,0.2464358452138493
102,1,102,0,2545,5.0,0.0,0.7852828116419549,0.21471718835804504
104,1,104,0,2018,5.0,5.0,0.6282438141219071,0.37175618587809295
106,1,106,0,1527,0.0,2.0,0.4713804713804714,0.5286195286195287
108,1,108,1,1160,5.0,5.0,0.6068965517241379,0.3931034482758621
110,1,110,0,1057,0.0,5.0,0.7181818181818181,0.2818181818181818
112,1,112,0,1373,5.0,5.0,0.6991988346686089,0.3008011653313911
114,1,114,0,1187,0.0,5.0,0.7142857142857143,0.2857142857142857
116,1,116,1,1063,5.0,0.0,0.6095954844778928,0.3904045155221073
118,1,118,0,1220,0.0,2.0,0.5393442622950819,0.4606557377049179
0,2,0,0,4203,2.0,4.0,0.6,0.4
2,2,2,0,4187,2.0,4.0,0.6759016001910676,0.3240983998089324
4,2,4,1,3554,4.0,2.0,0.5681566309567787,0.4318433690432213
6,2,6,0,630,2.0,3.0,0.0,1.0
8,2,8,1,5328,2.0,1.0,0.3777184280808852,0.6222815719191148
10,2,10,0,2052,1.0,4.0,0.6439104314582196,0.3560895685417804
12,2,12,0,2769,3.0,4.0,0.5931098696461825,0.4068901303538175
14,2,14,1,6337,3.0,2.0,0.32317297098788106,0.676827029012119
16,2,16,1,2385,2.0,2.0,0.3966789667896679,0.6033210332103321
18,2,18,1,2165,2.0,1.0,0.3197102948784273,0.6802897051215727
20,2,20,1,4543,1.0,1.0,0.6130514705882353,0.3869485294117647
22,2,22,1,3357,2.0,1.0,0.5288308378464479,0.4711691621535521
24,2,24,1,3132,2.0,1.0,0.5975164353542732,0.4024835646457268
26,2,26,0,4247,4.0,4.0,0.3946413619871616,0.6053586380128384
28,2,28,1,5040,2.0,2.0,0.35529111772205696,0.6447088822779431
30,2,30,0,2413,2.0,3.0,0.7309833024118738,0.2690166975881262
32,2,32,0,4277,3.0,2.0,0.45001193032689096,0.5499880696731091
34,2,34,1,1866,4.0,1.0,0.3687031082529475,0.6312968917470525
36,2,36,0,4751,1.0,4.0,0.4746369185434645,0.5253630814565354
38,2,38,1,2073,3.0,1.0,0.5959488272921108,0.4040511727078892
40,2,40,0,1964,3.0,3.0,0.6731160896130346,0.3268839103869654
42,2,42,1,2812,3.0,2.0,0.3985507246376812,0.6014492753623188
44,2,44,1,1786,3.0,2.0,0.4664053751399776,0.5335946248600224
46,2,46,0,2207,1.0,2.0,0.6710929519918284,0.3289070480081716
48,2,48,1,5068,3.0,2.0,0.4497387669801463,0.5502612330198537
50,2,50,1,4139,2.0,3.0,0.357884079979752,0.6421159200202481
52,2,52,0,2852,1.0,2.0,0.7339939024390244,0.2660060975609756
54,2,54,0,3254,2.0,4.0,0.2971086739780658,0.7028913260219342
56,2,56,1,2269,4.0,1.0,0.5070974057758199,0.4929025942241802
58,2,58,0,14774,3.0,3.0,0.3272486383041366,0.6727513616958634
60,2,60,1,3904,4.0,2.0,0.27151639344262296,0.7284836065573771
62,2,62,0,2880,1.0,2.0,0.3515421776291341,0.6484578223708658
64,2,64,0,2263,2.0,4.0,0.5457357490057446,0.4542642509942554
66,2,66,0,3051,2.0,3.0,0.37541651240281376,0.6245834875971862
68,2,68,1,3003,4.0,2.0,0.4340698503207413,0.5659301496792587
70,2,70,1,1992,2.0,2.0,0.5090361445783133,0.4909638554216868
72,2,72,0,4018,1.0,4.0,0.3439522150323544,0.6560477849676456
74,2,74,0,2281,1.0,1.0,0.33049242424242425,0.6695075757575758
76,2,76,1,3526,3.0,2.0,0.3352240499149178,0.6647759500850823
78,2,78,0,3462,4.0,4.0,0.5184864240323512,0.4815135759676488
80,2,80,0,4374,3.0,2.0,0.33185840707964603,0.668141592920354
82,2,82,1,2214,2.0,1.0,0.2646793134598013,0.7353206865401988
84,2,84,1,1662,2.0,1.0,0.4753309265944645,0.5246690734055355
86,2,86,0,2811,3.0,4.0,0.4902170046246887,0.5097829953753112
88,2,88,0,1197,1.0,3.0,0.6307435254803676,0.3692564745196324
90,2,90,0,2910,3.0,2.0,0.5876288659793815,0.4123711340206185
92,2,92,1,2373,4.0,1.0,0.4601769911504425,0.5398230088495575
94,2,94,0,2077,2.0,2.0,0.4920558497833414,0.5079441502166586
96,2,96,0,3626,4.0,4.0,0.4313292884721456,0.5686707115278544
98,2,98,0,2018,2.0,2.0,0.3732162458836443,0.6267837541163557
100,2,100,0,1312,1.0,4.0,0.7368421052631579,0.2631578947368421
102,2,102,0,2711,2.0,1.0,0.3892339544513457,0.6107660455486542
104,2,104,1,2481,4.0,2.0,0.7891979040709391,0.21080209592906085
106,2,106,1,1863,4.0,3.0,0.8013955984970478,0.19860440150295225
108,2,108,1,1516,2.0,2.0,0.6912928759894459,0.3087071240105541
110,2,110,1,1415,4.0,2.0,0.7363957597173145,0.26360424028268553
112,2,112,0,1115,2.0,2.0,0.5964125560538116,0.4035874439461883
114,2,114,1,3668,3.0,1.0,0.4612868047982552,0.5387131952017448
116,2,116,1,1658,4.0,2.0,0.37997587454764775,0.6200241254523522
118,2,118,1,1605,2.0,2.0,0.8099688473520249,0.19003115264797507
0,3,0,0,4777,0.0,3.0,0.7343547130615424,0.2656452869384576
2,3,2,1,4338,4.0,1.0,0.31390977443609025,0.6860902255639098
4,3,4,0,5289,3.0,3.0,0.659453993933266,0.3405460060667341
6,3,6,0,3146,1.0,3.0,0.6142061281337048,0.3857938718662953
8,3,8,0,3422,0.0,2.0,0.5,0.5
10,3,10,0,2342,0.0,1.0,0.5563620836891545,0.4436379163108454
12,3,12,0,2593,3.0,4.0,0.6175213675213675,0.3824786324786325
14,3,14,0,3094,3.0,3.0,0.5818056035973711,0.4181943964026288
16,3,16,1,9847,4.0,3.0,0.6785123966942149,0.32148760330578513
18,3,18,1,2451,2.0,0.0,0.4153406772745818,0.5846593227254182
20,3,20,0,4519,1.0,3.0,0.5377295861916354,0.4622704138083647
22,3,22,0,2320,1.0,3.0,0.6400862068965517,0.3599137931034483
24,3,24,0,3476,2.0,5.0,0.5909393737508328,0.4090606262491672
26,3,26,0,4449,3.0,3.0,0.6674079565109958,0.3325920434890042
28,3,28,1,3198,4.0,0.0,0.3199445983379501,0.6800554016620498
30,3,30,0,1736,0.0,4.0,0.7355990783410138,0.2644009216589861
32,3,32,0,7987,0.0,0.0,0.3309417040358744,0.6690582959641256
34,3,34,1,7586,3.0,3.0,0.7368837331927235,0.26311626680727657
36,3,36,1,5162,3.0,4.0,0.3685204616998951,0.631479538300105
38,3,38,0,8093,3.0,5.0,0.5442877112720803,0.4557122887279197
40,3,40,1,8523,4.0,3.0,0.6401829782111472,0.3598170217888528
42,3,42,0,2304,0.0,2.0,0.6721639180409795,0.3278360819590205
44,3,44,1,2710,5.0,2.0,0.4720647773279352,0.5279352226720648
46,3,46,1,2295,2.0,1.0,0.3699757869249395,0.6300242130750605
48,3,48,1,3839,4.0,3.0,0.6164127238706228,0.3835872761293772
50,3,50,1,2838,2.0,2.0,0.26537997587454765,0.7346200241254524
52,3,52,0,3472,2.0,4.0,0.7350230414746544,0.26497695852534564
54,3,54,1,3039,2.0,0.0,0.3731490621915104,0.6268509378084897
56,3,56,1,11103,3.0,1.0,0.5723796842305497,0.4276203157694503
58,3,58,1,1916,4.0,0.0,0.34864300626304806,0.651356993736952
60,3,60,1,3972,5.0,3.0,0.22463951429294207,0.7753604857070581
62,3,62,1,6740,2.0,3.0,0.3848396501457726,0.6151603498542274
64,3,64,0,4697,3.0,5.0,0.5410726408689749,0.4589273591310251
66,3,66,1,2018,3.0,0.0,0.3290386521308226,0.6709613478691774
68,3,68,1,2635,4.0,4.0,0.3800592300098717,0.6199407699901284
70,3,70,0,3486,2.0,3.0,0.7091222030981067,0.2908777969018933
72,3,72,1,3926,3.0,1.0,0.30710510863182616,0.6928948913681738
74,3,74,0,2195,4.0,5.0,0.7084068195179306,0.2915931804820694
76,3,76,1,1932,1.0,0.0,0.3430913348946136,0.6569086651053864
78,3,78,0,2314,1.0,2.0,0.7100192678227359,0.28998073217726394
80,3,80,1,4482,1.0,2.0,0.5612353567625133,0.4387646432374867
82,3,82,0,2621,3.0,2.0,0.4902708889736742,0.5097291110263258
84,3,84,0,1616,4.0,3.0,0.7345297029702971,0.265470297029703
86,3,86,1,4355,3.0,1.0,0.5525103080281348,0.4474896919718652
88,3,88,0,1653,1.0,3.0,0.647912885662432,0.3520871143375681
90,3,90,1,1692,3.0,1.0,0.3438155136268344,0.6561844863731656
92,3,92,1,1472,3.0,3.0,0.3355978260869565,0.6644021739130435
94,3,94,0,1249,1.0,4.0,0.5863746958637469,0.4136253041362529
96,3,96,0,2021,0.0,3.0,0.6749134092033646,0.3250865907966353
98,3,98,0,2576,4.0,3.0,0.5690993788819876,0.4309006211180124
100,3,100,1,4400,3.0,3.0,0.5137478325489224,0.4862521674510775
102,3,102,1,2222,5.0,4.0,0.3591359135913592,0.6408640864086409
104,3,104,0,4503,3.0,4.0,0.6864663405543908,0.3135336594456091
106,3,106,0,1509,0.0,2.0,0.5778661365142479,0.42213386348575216
108,3,108,0,1715,1.0,1.0,0.6577259475218659,0.3422740524781341
110,3,110,1,1992,3.0,1.0,0.3681125439624853,0.6318874560375146
112,3,112,1,2200,3.0,0.0,0.2690909090909091,0.730909090909091
114,3,114,1,9602,4.0,4.0,0.44608157164210976,0.5539184283578903
116,3,116,1,1788,0.0,0.0,0.36129753914988816,0.6387024608501118
118,3,118,0,1366,1.0,2.0,0.623718887262079,0.3762811127379209
0,4,0,1,5222,1.0,1.0,0.5362247412518482,0.4637752587481518
2,4,2,0,4264,1.0,1.0,0.707972027972028,0.29202797202797204
4,4,4,1,4101,5.0,5.0,0.3082784897817804,0.6917215102182196
6,4,6,0,5630,1.0,1.0,0.6230414746543779,0.3769585253456221
8,4,8,0,3312,1.0,5.0,0.8078160919540229,0.192183908045977
10,4,10,0,2421,1.0,5.0,0.6637532133676093,0.3362467866323908
12,4,12,0,3593,1.0,1.0,0.5563002680965148,0.4436997319034853
14,4,14,1,2761,2.0,1.0,0.3222557905337361,0.6777442094662638
16,4,16,1,3387,1.0,1.0,0.4818797291915571,0.5181202708084428
18,4,18,0,2628,1.0,1.0,0.6110599078341014,0.38894009216589853
20,4,20,0,7720,4.0,5.0,0.5924447174447175,0.40755528255528256
22,4,22,1,9213,1.0,1.0,0.5619091012643809,0.4380908987356191
24,4,24,1,2774,1.0,1.0,0.4155717761557178,0.5844282238442823
26,4,26,0,2852,1.0,5.0,0.7072515666965085,0.2927484333034915
28,4,28,1,3957,4.0,1.0,0.4990360782153677,0.5009639217846323
30,4,30,1,3354,5.0,1.0,0.5113297555158021,0.48867024448419805
32,4,32,0,3966,1.0,1.0,0.5726043503821282,0.4273956496178719
34,4,34,0,7195,1.0,1.0,0.6519922399641844,0.3480077600358156
36,4,36,1,1211,5.0,4.0,0.4467382328654005,0.5532617671345995
38,4,38,0,3679,1.0,2.0,0.4837775202780997,0.5162224797219004
40,4,40,1,2987,1.0,1.0,0.27069133398247325,0.7293086660175268
42,4,42,1,1921,1.0,1.0,0.32170744403956275,0.6782925559604372
44,4,44,0,5303,1.0,5.0,0.5653681419539057,0.4346318580460942
46,4,46,0,1275,1.0,4.0,0.64,0.36
48,4,48,1,1491,1.0,1.0,0.38497652582159625,0.6150234741784038
50,4,50,0,1373,1.0,1.0,0.6380189366351056,0.3619810633648944
52,4,52,1,2364,5.0,1.0,0.5380710659898477,0.4619289340101523
54,4,54,1,2299,1.0,1.0,0.3723357981731187,0.6276642018268812
56,4,56,1,1452,5.0,3.0,0.33746556473829203,0.662534435261708
58,4,58,1,2983,3.0,1.0,0.4270868253436138,0.5729131746563861
60,4,60,0,876,1.0,5.0,0.545662100456621,0.45433789954337894
62,4,62,1,2844,1.0,1.0,0.4019756838905775,0.5980243161094225
64,4,64,1,1196,1.0,1.0,0.4882943143812709,0.5117056856187291
66,4,66,1,1266,5.0,1.0,0.4036334913112165,0.5963665086887836
68,4,68,1,2497,5.0,1.0,0.4333199839807769,0.566680016019223
70,4,70,0,2890,3.0,1.0,0.5664359861591696,0.4335640138408304
72,4,72,1,1103,2.0,1.0,0.3454038997214485,0.6545961002785515
74,4,74,0,1333,1.0,5.0,0.7072599531615925,0.2927400468384075
76,4,76,0,1183,1.0,4.0,0.6466610312764159,0.3533389687235841
78,4,78,0,1500,1.0,2.0,0.6906666666666667,0.3093333333333333
80,4,80,0,1562,1.0,5.0,0.5902688860435339,0.4097311139564661
82,4,82,0,888,1.0,5.0,0.509009009009009,0.490990990990991
84,4,84,1,1676,5.0,1.0,0.21360381861575176,0.7863961813842482
86,4,86,1,1249,5.0,1.0,0.4482431149097816,0.5517568850902185
88,4,88,1,1512,1.0,3.0,0.1977513227513228,0.8022486772486772
90,4,90,1,1522,5.0,1.0,0.3295711060948081,0.6704288939051919
92,4,92,1,934,5.0,4.0,0.3950749464668094,0.6049250535331906
94,4,94,0,1114,1.0,5.0,0.5745062836624776,0.4254937163375224
96,4,96,0,2184,1.0,1.0,0.489010989010989,0.510989010989011
98,4,98,0,1246,1.0,1.0,0.5858747993579454,0.41412520064205455
100,4,100,1,2734,5.0,5.0,0.43964886613021215,0.5603511338697879
102,4,102,1,4260,2.0,1.0,0.5676056338028169,0.4323943661971831
104,4,104,0,1732,1.0,1.0,0.684757505773672,0.31524249422632794
106,4,106,1,1250,1.0,1.0,0.4384,0.5616
108,4,108,0,1219,5.0,5.0,0.6538146021328958,0.34618539786710417
110,4,110,0,2581,1.0,1.0,0.6788066640836885,0.3211933359163115
112,4,112,1,961,5.0,1.0,0.2528616024973985,0.7471383975026015
114,4,114,0,4419,1.0,1.0,0.5170853134193256,0.4829146865806744
116,4,116,1,1153,1.0,1.0,0.3633998265394623,0.6366001734605378
118,4,118,1,957,5.0,4.0,0.32601880877742945,0.6739811912225705
0,5,0,0,4573,0.0,2.0,0.49095674967234604,0.509043250327654
2,5,2,1,5410,5.0,0.0,0.31102514506769824,0.6889748549323017
4,5,4,0,5784,0.0,2.0,0.638898820164462,0.3611011798355381
6,5,6,1,2593,3.0,2.0,0.4890088700347088,0.5109911299652912
8,5,8,1,2522,2.0,0.0,0.5091543156059285,0.4908456843940715
10,5,10,1,1583,0.0,5.0,1.0,0.0
12,5,12,1,7521,2.0,2.0,0.24796983758700694,0.7520301624129929
14,5,14,0,3647,5.0,3.0,0.4347312463083284,0.5652687536916716
16,5,16,0,4538,5.0,5.0,0.4623411978221416,0.5376588021778584
18,5,18,1,4539,0.0,3.0,0.30359937402190923,0.6964006259780907
20,5,20,0,1791,0.0,2.0,0.6172839506172839,0.382716049382716
22,5,22,0,12467,2.0,5.0,0.3274933697661336,0.6725066302338665
24,5,24,0,3139,5.0,0.0,0.412736660929432,0.5872633390705679
26,5,26,1,2175,5.0,0.0,0.3969924812030075,0.6030075187969924
28,5,28,1,2883,5.0,5.0,0.37877052310042,0.62122947689958
30,5,30,1,2064,5.0,0.0,0.3298743855816494,0.6701256144183506
32,5,32,0,7987,5.0,5.0,0.5144824003117288,0.4855175996882712
34,5,34,0,4457,0.0,5.0,0.4477611940298508,0.5522388059701493
36,5,36,0,2338,0.0,2.0,0.5551753635585971,0.4448246364414029
38,5,38,1,4005,5.0,5.0,0.4800801804059133,0.5199198195940867
40,5,40,1,2777,0.0,0.0,0.15799468287124951,0.8420053171287505
42,5,42,0,2346,2.0,3.0,0.5245525470399266,0.4754474529600734
44,5,44,1,1645,5.0,3.0,0.3088145896656535,0.6911854103343466
46,5,46,1,1395,0.0,0.0,0.4043010752688172,0.5956989247311828
48,5,48,1,2131,3.0,2.0,0.26535880227155395,0.7346411977284459
50,5,50,0,2591,5.0,5.0,0.5859504132231405,0.4140495867768595
52,5,52,1,2201,3.0,5.0,0.2997416020671835,0.7002583979328165
54,5,54,1,1679,3.0,5.0,0.36217303822937613,0.6378269617706237
56,5,56,0,2299,5.0,2.0,0.5783421178725443,0.4216578821274557
58,5,58,1,3020,5.0,0.0,0.6256895193065406,0.3743104806934594
60,5,60,1,2997,5.0,3.0,0.181305114638448,0.818694885361552
62,5,62,1,1646,5.0,5.0,0.4670255720053836,0.5329744279946165
64,5,64,1,1666,0.0,3.0,0.3609958506224066,0.6390041493775933
66,5,66,0,4106,5.0,5.0,0.5822981366459627,0.4177018633540373
68,5,68,1,2059,5.0,5.0,0.4754186925985954,0.5245813074014046
70,5,70,0,2797,5.0,5.0,0.567751161959242,0.432248838040758
72,5,72,1,1552,0.0,5.0,0.4831130690161527,0.5168869309838473
74,5,74,1,1830,3.0,0.0,0.4895635673624288,0.5104364326375711
76,5,76,1,2243,2.0,5.0,0.4699063753901026,0.5300936246098975
78,5,78,1,1930,2.0,2.0,0.4994110718492344,0.5005889281507656
80,5,80,1,3888,0.0,5.0,0.2289094650205761,0.7710905349794238
82,5,82,0,2063,5.0,5.0,0.5874790385690329,0.41252096143096706
84,5,84,0,1541,2.0,5.0,0.5335548172757475,0.4664451827242525
86,5,86,1,1790,3.0,0.0,0.7597765363128491,0.24022346368715086
88,5,88,1,2175,2.0,0.0,0.4045977011494253,0.5954022988505747
90,5,90,0,3138,0.0,2.0,0.474187380497132,0.5258126195028681
92,5,92,1,1451,0.0,0.0,0.3983459682977257,0.6016540317022743
94,5,94,0,1307,3.0,3.0,0.6064,0.3936
96,5,96,0,2330,5.0,3.0,0.6282598387861545,0.3717401612138454
98,5,98,0,1837,0.0,5.0,0.6807857581338245,0.3192142418661756
100,5,100,0,1789,3.0,5.0,0.5364916773367477,0.4635083226632522
102,5,102,0,2746,5.0,2.0,0.6893819334389857,0.31061806656101426
104,5,104,0,1415,0.0,5.0,0.5413427561837456,0.4586572438162544
106,5,106,1,1284,5.0,0.0,0.5389408099688473,0.4610591900311526
108,5,108,1,1729,5.0,0.0,0.5130960376091337,0.4869039623908664
110,5,110,1,1516,0.0,0.0,0.3641160949868074,0.6358839050131926
112,5,112,1,2344,5.0,3.0,0.4518518518518518,0.5481481481481482
114,5,114,0,1624,3.0,5.0,0.4691614691614692,0.5308385308385308
116,5,116,0,1798,5.0,5.0,0.64293659621802,0.35706340378198
118,5,118,0,1669,3.0,0.0,0.6518873576992211,0.3481126423007789
0,6,0,1,3077,1.0,1.0,0.2970425739356516,0.7029574260643484
2,6,2,0,3851,1.0,0.0,0.3955178679588128,0.6044821320411872
4,6,4,1,4085,3.0,3.0,0.4558139534883721,0.5441860465116279
6,6,6,0,2851,4.0,0.0,0.4843414843414843,0.5156585156585156
8,6,8,0,2112,4.0,3.0,0.6717428087986463,0.3282571912013537
10,6,10,1,2083,4.0,0.0,0.4528069093152375,0.5471930906847625
12,6,12,0,2582,3.0,4.0,0.5719512195121951,0.4280487804878049
14,6,14,1,2053,4.0,5.0,0.4909747292418773,0.5090252707581228
16,6,16,0,2327,4.0,4.0,0.5370666666666667,0.4629333333333333
18,6,18,1,3499,1.0,3.0,0.5238397965670692,0.4761602034329307
20,6,20,0,2343,3.0,1.0,0.5245588936576061,0.4754411063423939
22,6,22,1,5118,4.0,1.0,0.6351076798049573,0.36489232019504253
24,6,24,1,5480,1.0,4.0,0.48329148155302293,0.5167085184469771
26,6,26,1,1885,3.0,0.0,0.4503311258278146,0.5496688741721855
28,6,28,1,2795,0.0,3.0,0.3567779960707269,0.6432220039292731
30,6,30,0,2132,1.0,3.0,0.5037523452157598,0.4962476547842402
32,6,32,1,1565,4.0,3.0,0.4538461538461538,0.5461538461538461
34,6,34,1,1473,4.0,4.0,0.4153846153846154,0.5846153846153846
36,6,36,1,9179,1.0,4.0,0.5289705121572685,0.4710294878427315
